C0000100,any_delinquency,any_violence,target_violent_ever,target_property_ever
344501,1.0,0.0,1.0,0.0
344601,1.0,0.0,0.0,0.0
344602,1.0,1.0,1.0,1.0
344603,1.0,1.0,1.0,1.0
344701,1.0,1.0,1.0,0.0
344702,1.0,1.0,1.0,1.0
344703,1.0,1.0,1.0,1.0
344704,1.0,1.0,1.0,1.0
344705,1.0,1.0,1.0,1.0
344801,1.0,1.0,1.0,
344802,,,,
344803,1.0,1.0,0.0,
344804,,,,
344805,,,,
344806,,,,
345101,0.0,0.0,0.0,0.0
345102,1.0,1.0,1.0,1.0
345103,1.0,1.0,1.0,1.0
345201,1.0,1.0,1.0,1.0
345202,1.0,1.0,1.0,1.0
345401,1.0,1.0,1.0,0.0
345402,0.0,0.0,0.0,0.0
345403,0.0,0.0,0.0,0.0
345601,1.0,1.0,1.0,1.0
345602,1.0,1.0,1.0,1.0
345701,1.0,1.0,1.0,1.0
345702,1.0,1.0,1.0,1.0
345801,1.0,1.0,1.0,1.0
345802,1.0,1.0,1.0,1.0
345803,1.0,1.0,1.0,1.0
345901,1.0,1.0,1.0,1.0
345902,1.0,1.0,1.0,1.0
346501,1.0,1.0,1.0,1.0
346502,1.0,1.0,1.0,1.0
346503,1.0,1.0,1.0,1.0
346701,1.0,1.0,1.0,1.0
346702,1.0,1.0,1.0,1.0
346703,1.0,1.0,1.0,1.0
346901,1.0,1.0,1.0,1.0
346902,1.0,1.0,1.0,1.0
347501,1.0,0.0,0.0,0.0
347502,1.0,1.0,1.0,1.0
347503,1.0,1.0,1.0,1.0
347601,1.0,1.0,1.0,0.0
347602,1.0,1.0,1.0,1.0
347603,1.0,1.0,1.0,1.0
347604,1.0,1.0,1.0,1.0
348001,1.0,1.0,1.0,1.0
348101,1.0,0.0,0.0,0.0
348102,1.0,1.0,1.0,1.0
348103,1.0,1.0,1.0,1.0
348501,,,,
348502,,,,
348601,0.0,0.0,0.0,0.0
348602,0.0,0.0,0.0,
348603,0.0,0.0,0.0,
348604,1.0,1.0,1.0,1.0
348701,0.0,0.0,0.0,0.0
348702,1.0,0.0,0.0,0.0
348703,1.0,1.0,1.0,1.0
349101,1.0,1.0,1.0,1.0
349102,1.0,1.0,1.0,1.0
349103,1.0,1.0,1.0,1.0
349801,0.0,0.0,0.0,
349802,,,,
350001,,,0.0,0.0
350002,,,,
350003,,,,
350101,1.0,1.0,1.0,
350201,1.0,1.0,1.0,1.0
350202,1.0,1.0,1.0,1.0
350401,,,,
350501,1.0,1.0,1.0,1.0
350601,1.0,1.0,1.0,1.0
350602,1.0,1.0,1.0,1.0
350603,1.0,1.0,1.0,1.0
351101,1.0,1.0,1.0,1.0
351102,1.0,1.0,1.0,1.0
351201,1.0,1.0,1.0,1.0
351401,0.0,0.0,0.0,0.0
351402,1.0,1.0,1.0,1.0
351403,1.0,1.0,1.0,1.0
351801,1.0,1.0,0.0,0.0
351802,,,1.0,0.0
351901,1.0,1.0,1.0,1.0
351902,1.0,1.0,1.0,1.0
351903,1.0,1.0,1.0,1.0
352201,1.0,1.0,1.0,1.0
352202,1.0,1.0,1.0,1.0
352301,1.0,1.0,1.0,1.0
352302,1.0,1.0,1.0,1.0
352401,1.0,1.0,1.0,1.0
352402,1.0,1.0,1.0,1.0
352701,1.0,1.0,1.0,1.0
352702,1.0,1.0,1.0,1.0
352703,1.0,1.0,1.0,1.0
353101,1.0,1.0,1.0,1.0
353102,1.0,1.0,1.0,1.0
353201,1.0,1.0,1.0,1.0
353202,1.0,1.0,1.0,1.0
353203,1.0,1.0,1.0,1.0
353204,1.0,1.0,1.0,1.0
353601,,,,
353602,,,,
353701,1.0,1.0,1.0,1.0
353702,1.0,1.0,1.0,1.0
354201,1.0,1.0,1.0,0.0
354202,1.0,0.0,0.0,0.0
354203,1.0,0.0,0.0,0.0
354301,0.0,0.0,0.0,0.0
354302,1.0,1.0,1.0,1.0
354303,1.0,1.0,1.0,1.0
354401,1.0,1.0,1.0,0.0
354402,,,,
354403,,,,
354404,1.0,1.0,1.0,1.0
354405,,,,
354406,,,,
354407,1.0,1.0,1.0,1.0
354408,1.0,1.0,1.0,1.0
354501,1.0,1.0,1.0,1.0
354502,1.0,1.0,1.0,1.0
354503,1.0,1.0,1.0,1.0
354601,1.0,1.0,1.0,1.0
354602,1.0,1.0,1.0,1.0
354701,1.0,1.0,1.0,1.0
354801,0.0,0.0,0.0,0.0
354802,1.0,1.0,1.0,1.0
354803,1.0,1.0,1.0,1.0
354901,1.0,1.0,1.0,1.0
354902,1.0,1.0,1.0,1.0
355101,1.0,1.0,1.0,1.0
355102,1.0,1.0,1.0,1.0
355201,1.0,1.0,1.0,1.0
355202,1.0,1.0,1.0,1.0
355401,1.0,1.0,1.0,0.0
355501,1.0,1.0,1.0,1.0
355502,1.0,1.0,1.0,1.0
355601,0.0,0.0,0.0,
355602,,,,
355603,1.0,1.0,1.0,1.0
355701,1.0,1.0,1.0,1.0
355702,1.0,1.0,1.0,1.0
355703,1.0,1.0,1.0,1.0
355801,1.0,1.0,1.0,1.0
355802,1.0,1.0,1.0,1.0
356001,1.0,0.0,0.0,0.0
356002,1.0,1.0,1.0,1.0
356401,1.0,1.0,1.0,1.0
356402,1.0,1.0,1.0,1.0
356501,0.0,0.0,1.0,0.0
356502,1.0,1.0,1.0,1.0
356503,0.0,0.0,0.0,0.0
356601,0.0,0.0,1.0,0.0
356602,0.0,0.0,0.0,0.0
356603,0.0,0.0,0.0,0.0
356801,,,,
356802,,,,
356803,,,,
357201,0.0,0.0,0.0,0.0
357202,1.0,1.0,1.0,1.0
357203,1.0,1.0,1.0,1.0
357301,1.0,1.0,1.0,1.0
357302,1.0,1.0,1.0,1.0
357601,1.0,1.0,1.0,0.0
357602,1.0,1.0,1.0,1.0
358401,1.0,1.0,1.0,1.0
358402,1.0,1.0,1.0,1.0
358601,1.0,1.0,1.0,1.0
358602,1.0,1.0,1.0,1.0
359401,1.0,1.0,1.0,1.0
359402,1.0,1.0,1.0,1.0
359403,1.0,1.0,1.0,1.0
359701,1.0,1.0,1.0,0.0
359702,0.0,0.0,1.0,0.0
359703,1.0,1.0,1.0,1.0
359704,1.0,1.0,1.0,1.0
359705,1.0,1.0,1.0,1.0
360101,1.0,1.0,1.0,1.0
360102,1.0,1.0,1.0,1.0
360103,1.0,1.0,1.0,1.0
360301,1.0,1.0,1.0,1.0
360302,,,,
360303,1.0,1.0,1.0,1.0
360501,1.0,1.0,1.0,1.0
360502,1.0,1.0,1.0,1.0
360601,1.0,1.0,1.0,1.0
360602,1.0,1.0,1.0,1.0
360603,1.0,1.0,1.0,1.0
360901,1.0,1.0,1.0,1.0
360902,1.0,1.0,1.0,1.0
360903,1.0,1.0,1.0,1.0
361001,1.0,1.0,1.0,1.0
361101,0.0,0.0,1.0,0.0
361102,1.0,1.0,1.0,1.0
361103,1.0,1.0,1.0,1.0
361301,1.0,1.0,1.0,1.0
361401,0.0,0.0,0.0,0.0
361402,1.0,1.0,1.0,1.0
362401,,,,
362402,1.0,1.0,1.0,1.0
362601,1.0,1.0,1.0,1.0
362602,1.0,1.0,1.0,1.0
363101,,,,
363301,1.0,1.0,1.0,1.0
363302,1.0,1.0,1.0,1.0
363303,1.0,1.0,1.0,1.0
363501,1.0,1.0,1.0,0.0
363502,1.0,0.0,0.0,0.0
363701,1.0,1.0,1.0,0.0
363702,,,,
363703,1.0,1.0,1.0,0.0
364101,0.0,0.0,0.0,0.0
364102,1.0,1.0,1.0,1.0
364103,1.0,1.0,1.0,1.0
364701,,,,
364702,1.0,1.0,1.0,
364703,1.0,0.0,0.0,
364801,0.0,0.0,1.0,0.0
364802,,,,
364803,1.0,1.0,1.0,0.0
364804,1.0,1.0,1.0,1.0
364805,1.0,1.0,1.0,1.0
364901,0.0,0.0,0.0,
364902,1.0,1.0,1.0,
364903,1.0,1.0,1.0,1.0
365001,0.0,0.0,1.0,0.0
365002,1.0,1.0,1.0,1.0
365003,1.0,1.0,1.0,1.0
365101,1.0,1.0,1.0,0.0
365201,1.0,1.0,1.0,0.0
365202,,,,
365401,1.0,1.0,1.0,1.0
365402,1.0,1.0,1.0,1.0
365403,1.0,1.0,1.0,1.0
365404,1.0,1.0,1.0,1.0
365405,1.0,1.0,1.0,1.0
365406,1.0,1.0,1.0,1.0
365407,1.0,1.0,1.0,1.0
365408,1.0,1.0,1.0,1.0
365409,1.0,1.0,1.0,1.0
365410,1.0,1.0,1.0,1.0
365501,0.0,0.0,0.0,0.0
365502,1.0,1.0,1.0,1.0
365901,1.0,1.0,1.0,1.0
365902,1.0,1.0,1.0,0.0
365903,0.0,0.0,0.0,0.0
366101,1.0,1.0,1.0,1.0
366201,1.0,1.0,1.0,1.0
366202,1.0,1.0,1.0,1.0
366301,1.0,1.0,1.0,1.0
366302,,,0.0,0.0
366701,,,,
366901,1.0,1.0,1.0,1.0
366902,1.0,1.0,1.0,1.0
366903,1.0,1.0,1.0,1.0
367401,,,,
367402,,,,
367701,1.0,1.0,1.0,1.0
367702,1.0,1.0,1.0,1.0
367801,,,,
367901,1.0,1.0,1.0,1.0
367902,1.0,1.0,1.0,1.0
367903,1.0,1.0,1.0,1.0
368101,1.0,1.0,1.0,1.0
368102,1.0,1.0,1.0,1.0
368201,,,,
368202,,,,
368203,,,,
368701,1.0,1.0,1.0,1.0
368702,1.0,1.0,1.0,1.0
368801,,,,
368802,,,,
368803,,,,
368804,,,,
369101,0.0,0.0,0.0,0.0
369102,1.0,1.0,1.0,1.0
369103,1.0,1.0,1.0,1.0
369201,0.0,0.0,0.0,0.0
369202,1.0,0.0,1.0,1.0
369701,0.0,0.0,0.0,0.0
369702,1.0,1.0,1.0,1.0
369703,1.0,1.0,1.0,1.0
369704,1.0,1.0,1.0,1.0
369705,1.0,1.0,1.0,1.0
369801,1.0,1.0,1.0,0.0
369802,0.0,0.0,0.0,0.0
369803,1.0,1.0,1.0,1.0
369901,0.0,0.0,0.0,0.0
370301,1.0,1.0,1.0,0.0
370302,1.0,1.0,1.0,0.0
370303,0.0,0.0,0.0,
370401,0.0,0.0,1.0,0.0
370402,1.0,1.0,1.0,0.0
370403,1.0,1.0,1.0,1.0
370501,0.0,0.0,0.0,0.0
370502,0.0,0.0,0.0,0.0
371101,1.0,1.0,1.0,1.0
371102,0.0,0.0,0.0,
371103,0.0,0.0,0.0,
371104,,,,
371105,0.0,0.0,0.0,
371401,1.0,0.0,0.0,0.0
371402,1.0,1.0,1.0,1.0
371403,1.0,1.0,1.0,1.0
371501,0.0,0.0,1.0,0.0
371502,0.0,0.0,0.0,0.0
371503,0.0,0.0,0.0,0.0
371504,1.0,1.0,1.0,1.0
371701,1.0,0.0,0.0,0.0
371702,1.0,1.0,1.0,1.0
371801,1.0,0.0,1.0,1.0
371802,1.0,1.0,1.0,1.0
371803,1.0,1.0,1.0,1.0
371901,0.0,0.0,0.0,0.0
371902,1.0,1.0,1.0,0.0
371903,0.0,0.0,0.0,
372001,0.0,0.0,0.0,0.0
372002,,,,
372601,1.0,1.0,1.0,0.0
372602,1.0,1.0,1.0,1.0
372603,1.0,1.0,1.0,1.0
372701,0.0,0.0,0.0,
372702,0.0,0.0,0.0,
372703,0.0,0.0,0.0,
372801,1.0,0.0,0.0,0.0
372802,1.0,0.0,1.0,0.0
372803,1.0,1.0,1.0,1.0
372804,1.0,1.0,1.0,1.0
372901,1.0,1.0,1.0,0.0
372902,1.0,1.0,1.0,0.0
372903,1.0,1.0,1.0,1.0
372904,1.0,1.0,1.0,1.0
372905,1.0,1.0,1.0,1.0
373401,1.0,1.0,1.0,1.0
373402,1.0,1.0,1.0,1.0
373403,1.0,1.0,1.0,1.0
373501,1.0,1.0,1.0,1.0
373502,1.0,1.0,1.0,1.0
373503,0.0,0.0,0.0,0.0
373504,0.0,0.0,0.0,0.0
373601,1.0,1.0,1.0,1.0
373602,1.0,1.0,1.0,1.0
373701,1.0,1.0,1.0,1.0
373702,1.0,1.0,1.0,1.0
373703,1.0,1.0,1.0,1.0
373801,0.0,0.0,0.0,
373901,1.0,1.0,1.0,1.0
373902,1.0,1.0,1.0,1.0
374001,1.0,1.0,1.0,1.0
374002,1.0,1.0,1.0,1.0
374101,1.0,1.0,1.0,1.0
374401,1.0,1.0,1.0,1.0
374601,0.0,0.0,1.0,0.0
374602,1.0,1.0,1.0,1.0
374603,1.0,1.0,1.0,1.0
375201,1.0,1.0,1.0,1.0
375301,1.0,0.0,0.0,1.0
375302,1.0,1.0,1.0,0.0
375303,1.0,1.0,1.0,1.0
375304,1.0,1.0,1.0,1.0
375601,1.0,1.0,1.0,1.0
375801,,,,
375901,0.0,0.0,0.0,0.0
375902,0.0,0.0,0.0,
375903,1.0,1.0,1.0,1.0
376801,1.0,1.0,1.0,1.0
376802,1.0,1.0,1.0,0.0
376901,0.0,0.0,0.0,0.0
376902,1.0,1.0,1.0,0.0
376903,1.0,1.0,1.0,1.0
377001,1.0,1.0,1.0,1.0
377002,1.0,1.0,1.0,1.0
377101,1.0,1.0,1.0,1.0
377102,1.0,1.0,1.0,1.0
377103,1.0,1.0,1.0,1.0
377104,1.0,1.0,1.0,1.0
377201,1.0,1.0,1.0,1.0
377202,0.0,0.0,0.0,
377203,,,,
377301,,,0.0,0.0
377302,,,,
377303,,,,
377401,1.0,0.0,0.0,0.0
377402,1.0,1.0,1.0,1.0
377901,0.0,0.0,0.0,0.0
377902,1.0,0.0,0.0,1.0
377903,1.0,1.0,1.0,1.0
377904,1.0,1.0,1.0,1.0
378101,1.0,1.0,1.0,1.0
378102,1.0,1.0,1.0,1.0
378301,1.0,1.0,1.0,1.0
378302,1.0,1.0,1.0,1.0
378401,1.0,0.0,0.0,0.0
378402,1.0,1.0,1.0,1.0
378601,1.0,1.0,1.0,1.0
378602,1.0,1.0,1.0,1.0
378701,1.0,1.0,1.0,1.0
378702,1.0,1.0,1.0,1.0
378703,1.0,1.0,1.0,1.0
378704,1.0,1.0,1.0,1.0
379001,,,,
379002,1.0,1.0,1.0,1.0
379101,1.0,1.0,1.0,1.0
379102,0.0,0.0,0.0,0.0
379103,1.0,1.0,1.0,1.0
379301,1.0,1.0,1.0,1.0
379302,1.0,1.0,1.0,1.0
379401,,,,
379402,1.0,1.0,1.0,1.0
379403,0.0,0.0,0.0,0.0
379701,1.0,1.0,1.0,1.0
379801,1.0,1.0,1.0,1.0
379802,1.0,1.0,1.0,1.0
379803,1.0,1.0,1.0,1.0
379804,1.0,1.0,1.0,1.0
379805,1.0,1.0,1.0,1.0
379901,1.0,1.0,1.0,1.0
379902,1.0,1.0,1.0,1.0
380001,1.0,1.0,1.0,1.0
380002,1.0,1.0,1.0,1.0
380201,1.0,1.0,1.0,1.0
380401,1.0,1.0,1.0,1.0
380402,1.0,1.0,1.0,1.0
380601,1.0,1.0,1.0,1.0
380602,1.0,1.0,1.0,1.0
380901,0.0,0.0,0.0,0.0
381201,1.0,1.0,1.0,1.0
381301,,,,
381302,,,,
381303,1.0,1.0,1.0,1.0
381304,1.0,1.0,1.0,1.0
381401,1.0,1.0,1.0,1.0
381701,1.0,1.0,1.0,1.0
381901,1.0,1.0,1.0,1.0
381902,1.0,1.0,1.0,1.0
381903,1.0,1.0,1.0,1.0
381904,1.0,1.0,1.0,1.0
382101,0.0,0.0,0.0,0.0
382102,1.0,1.0,1.0,0.0
382301,1.0,1.0,1.0,1.0
382302,1.0,1.0,1.0,1.0
382401,0.0,0.0,0.0,
382402,1.0,1.0,1.0,
382403,0.0,0.0,0.0,
382601,,,,
383201,1.0,1.0,1.0,1.0
383501,,,,
383601,1.0,1.0,1.0,1.0
383602,1.0,1.0,1.0,1.0
383701,0.0,0.0,0.0,0.0
383702,0.0,0.0,0.0,0.0
383703,1.0,1.0,1.0,1.0
383901,,,,
383902,0.0,0.0,0.0,0.0
383903,1.0,1.0,1.0,1.0
384201,,,1.0,0.0
384202,0.0,0.0,0.0,0.0
384203,1.0,1.0,1.0,1.0
384301,,,1.0,1.0
384302,,,,
384601,0.0,0.0,0.0,
384602,0.0,0.0,0.0,
384901,1.0,1.0,1.0,1.0
385101,1.0,1.0,0.0,1.0
385102,1.0,1.0,1.0,1.0
385301,1.0,1.0,1.0,1.0
385302,1.0,1.0,1.0,1.0
385901,1.0,0.0,1.0,1.0
386401,,,,
387601,1.0,1.0,1.0,1.0
387701,0.0,0.0,0.0,0.0
387702,1.0,1.0,1.0,1.0
387703,1.0,1.0,1.0,1.0
387901,1.0,1.0,1.0,1.0
387902,0.0,0.0,0.0,1.0
388901,1.0,1.0,1.0,1.0
388902,1.0,1.0,1.0,1.0
389301,,,,
389302,,,,
389901,1.0,1.0,1.0,1.0
389902,1.0,1.0,1.0,1.0
389903,1.0,1.0,1.0,1.0
389904,1.0,1.0,1.0,1.0
390601,1.0,1.0,1.0,1.0
390602,1.0,1.0,1.0,1.0
390801,1.0,1.0,1.0,1.0
390802,1.0,1.0,1.0,1.0
391301,1.0,1.0,1.0,1.0
391302,1.0,1.0,1.0,1.0
391401,1.0,1.0,1.0,
391402,0.0,0.0,0.0,
391501,1.0,1.0,1.0,1.0
391502,1.0,1.0,1.0,1.0
391503,1.0,1.0,1.0,1.0
391801,1.0,1.0,1.0,1.0
391802,1.0,1.0,1.0,1.0
391901,1.0,1.0,1.0,1.0
391902,1.0,1.0,1.0,1.0
391903,1.0,1.0,1.0,1.0
392101,1.0,1.0,1.0,1.0
392102,1.0,1.0,1.0,1.0
392103,1.0,1.0,1.0,1.0
392201,1.0,0.0,0.0,0.0
392301,1.0,1.0,1.0,1.0
392302,1.0,1.0,1.0,1.0
392303,1.0,1.0,1.0,1.0
392304,1.0,1.0,1.0,1.0
392401,1.0,1.0,1.0,1.0
392402,1.0,1.0,1.0,1.0
392701,0.0,0.0,0.0,0.0
392801,1.0,1.0,1.0,1.0
392901,0.0,0.0,0.0,0.0
392902,1.0,1.0,1.0,1.0
393101,1.0,1.0,1.0,1.0
393102,1.0,1.0,1.0,0.0
393103,0.0,0.0,1.0,0.0
393104,1.0,1.0,1.0,0.0
393105,1.0,1.0,1.0,1.0
393401,1.0,0.0,1.0,1.0
393501,1.0,1.0,1.0,0.0
393502,1.0,1.0,1.0,1.0
393601,0.0,0.0,0.0,0.0
393602,1.0,1.0,1.0,1.0
394001,,,,
394401,1.0,1.0,1.0,1.0
394402,1.0,1.0,1.0,1.0
394501,,,,
394502,,,,
394801,1.0,1.0,1.0,1.0
394802,1.0,1.0,1.0,0.0
394803,1.0,0.0,0.0,0.0
394804,1.0,1.0,1.0,1.0
395201,1.0,0.0,0.0,0.0
395202,0.0,0.0,0.0,0.0
395301,0.0,0.0,0.0,0.0
395302,1.0,1.0,1.0,1.0
395303,1.0,1.0,1.0,1.0
395304,1.0,1.0,1.0,1.0
396001,1.0,1.0,1.0,1.0
396201,0.0,0.0,0.0,0.0
396202,0.0,0.0,1.0,0.0
396203,1.0,1.0,1.0,1.0
396204,1.0,1.0,1.0,1.0
396401,0.0,0.0,0.0,0.0
396402,0.0,0.0,0.0,
396901,1.0,1.0,1.0,1.0
396902,1.0,1.0,1.0,1.0
397001,1.0,1.0,1.0,1.0
397002,1.0,1.0,1.0,1.0
397003,1.0,1.0,1.0,1.0
397201,1.0,1.0,1.0,1.0
397202,1.0,1.0,1.0,1.0
397203,1.0,1.0,1.0,1.0
397501,1.0,1.0,1.0,0.0
397502,0.0,0.0,0.0,0.0
397503,0.0,0.0,0.0,0.0
397504,1.0,1.0,1.0,1.0
397701,0.0,0.0,1.0,1.0
397702,,,,
397801,1.0,1.0,1.0,1.0
398201,1.0,1.0,1.0,1.0
398202,1.0,0.0,0.0,1.0
398203,1.0,1.0,1.0,1.0
398204,1.0,1.0,1.0,1.0
398301,,,,
398302,,,,
398601,1.0,0.0,0.0,0.0
398602,0.0,0.0,0.0,
398801,1.0,1.0,1.0,1.0
398802,0.0,0.0,1.0,1.0
399101,0.0,0.0,0.0,0.0
399102,1.0,1.0,1.0,1.0
399201,,,0.0,0.0
399301,0.0,0.0,1.0,0.0
399302,1.0,0.0,0.0,
399303,1.0,0.0,1.0,0.0
399501,1.0,0.0,0.0,0.0
399502,0.0,0.0,0.0,0.0
399503,1.0,1.0,1.0,1.0
399601,1.0,1.0,1.0,1.0
399602,1.0,1.0,1.0,1.0
399801,1.0,1.0,1.0,1.0
400101,1.0,1.0,1.0,1.0
400102,1.0,1.0,1.0,1.0
400201,1.0,1.0,1.0,1.0
400202,1.0,1.0,1.0,1.0
400301,0.0,0.0,0.0,
400302,,,,
400501,1.0,1.0,1.0,0.0
400502,0.0,0.0,0.0,0.0
400503,1.0,1.0,1.0,1.0
400701,0.0,0.0,1.0,0.0
400702,1.0,1.0,1.0,1.0
401201,1.0,0.0,0.0,0.0
401202,1.0,0.0,0.0,
401501,1.0,1.0,1.0,0.0
401502,1.0,1.0,1.0,1.0
401503,1.0,1.0,1.0,1.0
401601,1.0,1.0,1.0,0.0
401602,1.0,0.0,0.0,
401901,1.0,1.0,1.0,1.0
401902,1.0,1.0,1.0,1.0
402101,1.0,0.0,0.0,0.0
402301,1.0,1.0,1.0,1.0
402302,1.0,1.0,1.0,1.0
402401,0.0,0.0,1.0,1.0
402402,1.0,1.0,1.0,1.0
402403,1.0,1.0,1.0,1.0
402601,,,,
402602,,,,
402603,,,,
402701,,,,
402702,,,,
402703,,,,
402704,,,,
402801,0.0,0.0,0.0,
402802,0.0,0.0,0.0,
402803,1.0,1.0,1.0,
403301,1.0,1.0,1.0,1.0
403302,1.0,1.0,1.0,1.0
403501,1.0,1.0,1.0,1.0
403502,1.0,1.0,1.0,1.0
403701,1.0,1.0,1.0,1.0
403801,0.0,0.0,0.0,0.0
403802,1.0,1.0,1.0,1.0
404001,,,,
404002,,,,
404101,0.0,0.0,0.0,0.0
404102,0.0,0.0,0.0,0.0
404103,1.0,1.0,1.0,1.0
404501,1.0,0.0,1.0,1.0
404502,1.0,1.0,1.0,1.0
404503,1.0,1.0,1.0,1.0
404901,1.0,0.0,1.0,0.0
404902,0.0,0.0,1.0,1.0
404903,1.0,1.0,1.0,1.0
404904,1.0,1.0,1.0,1.0
405001,0.0,0.0,0.0,0.0
405002,1.0,1.0,1.0,1.0
405003,0.0,0.0,0.0,
405101,1.0,1.0,1.0,1.0
405102,1.0,1.0,1.0,1.0
405103,1.0,1.0,1.0,1.0
405701,1.0,1.0,1.0,1.0
405702,1.0,1.0,1.0,1.0
405703,0.0,0.0,0.0,0.0
406001,1.0,0.0,0.0,0.0
406002,1.0,1.0,1.0,1.0
406501,1.0,1.0,1.0,1.0
406502,1.0,1.0,1.0,1.0
406503,1.0,1.0,1.0,1.0
406601,1.0,0.0,0.0,0.0
406602,0.0,0.0,1.0,0.0
407101,1.0,1.0,1.0,1.0
407401,,,,
407402,,,,
407403,,,,
407701,1.0,1.0,1.0,1.0
407702,1.0,1.0,1.0,1.0
407703,1.0,1.0,1.0,1.0
407801,1.0,1.0,1.0,1.0
407901,1.0,1.0,1.0,1.0
407902,1.0,1.0,1.0,1.0
408001,0.0,0.0,0.0,
408002,,,,
408301,,,,
408401,0.0,0.0,0.0,0.0
408402,1.0,1.0,1.0,1.0
408403,1.0,1.0,1.0,1.0
408501,0.0,0.0,1.0,0.0
408901,1.0,1.0,1.0,1.0
408902,1.0,0.0,0.0,0.0
408903,1.0,1.0,1.0,1.0
409201,1.0,1.0,1.0,1.0
409401,1.0,1.0,1.0,1.0
409402,1.0,1.0,1.0,1.0
409501,1.0,1.0,1.0,1.0
409502,1.0,1.0,1.0,1.0
409503,1.0,1.0,1.0,1.0
409901,1.0,1.0,1.0,1.0
410301,1.0,1.0,1.0,1.0
410302,1.0,1.0,1.0,1.0
410501,1.0,1.0,1.0,0.0
410502,1.0,1.0,1.0,0.0
410801,1.0,1.0,1.0,1.0
410802,,,,
410901,1.0,1.0,1.0,1.0
410902,1.0,1.0,1.0,1.0
411001,1.0,1.0,1.0,1.0
411002,1.0,1.0,1.0,1.0
411201,,,,
411202,,,,
411203,,,,
411501,,,,
411502,,,,
412001,1.0,1.0,1.0,1.0
412002,1.0,0.0,1.0,0.0
412101,0.0,0.0,0.0,0.0
412102,1.0,1.0,1.0,1.0
412103,0.0,0.0,0.0,0.0
412301,1.0,1.0,1.0,1.0
412302,1.0,1.0,1.0,1.0
412303,1.0,1.0,1.0,1.0
413201,1.0,1.0,1.0,1.0
413202,1.0,1.0,1.0,1.0
413203,1.0,1.0,1.0,1.0
413204,1.0,1.0,1.0,1.0
413301,1.0,0.0,1.0,0.0
413302,0.0,0.0,1.0,0.0
413303,1.0,1.0,1.0,1.0
413601,0.0,0.0,1.0,0.0
413602,1.0,0.0,0.0,0.0
413603,1.0,1.0,1.0,1.0
414201,1.0,1.0,1.0,1.0
414501,1.0,1.0,1.0,1.0
414801,1.0,0.0,1.0,1.0
414802,1.0,1.0,1.0,1.0
414803,1.0,1.0,1.0,1.0
414901,1.0,1.0,1.0,1.0
414902,0.0,0.0,0.0,0.0
415001,1.0,0.0,0.0,
415101,1.0,0.0,0.0,1.0
415102,1.0,1.0,1.0,1.0
415301,1.0,1.0,1.0,1.0
415302,1.0,1.0,1.0,1.0
415303,1.0,1.0,1.0,1.0
415401,,,,
415402,,,,
415403,,,1.0,0.0
415701,,,,
415702,,,,
415703,,,,
415704,,,,
416201,,,,
416202,,,,
416301,1.0,1.0,1.0,1.0
416701,1.0,1.0,1.0,1.0
416702,1.0,1.0,1.0,1.0
416901,,,,
417001,1.0,1.0,1.0,1.0
417002,1.0,1.0,1.0,1.0
417003,1.0,1.0,1.0,1.0
417501,,,,
417502,,,,
417601,1.0,1.0,1.0,1.0
417602,1.0,1.0,1.0,1.0
417701,1.0,1.0,1.0,0.0
417801,1.0,1.0,1.0,1.0
417802,1.0,1.0,1.0,1.0
417803,1.0,1.0,1.0,1.0
417901,0.0,0.0,0.0,0.0
417902,0.0,0.0,0.0,0.0
417903,1.0,1.0,1.0,1.0
418001,1.0,0.0,1.0,1.0
418002,1.0,1.0,1.0,1.0
418003,1.0,1.0,1.0,1.0
418004,1.0,1.0,1.0,1.0
418201,1.0,1.0,1.0,0.0
418202,1.0,1.0,1.0,0.0
418401,0.0,0.0,0.0,0.0
418402,0.0,0.0,0.0,0.0
418403,0.0,0.0,0.0,0.0
418404,,,0.0,0.0
418501,1.0,1.0,1.0,1.0
418502,1.0,1.0,1.0,1.0
418601,1.0,1.0,1.0,1.0
418602,1.0,1.0,1.0,1.0
418701,1.0,1.0,1.0,1.0
418702,1.0,1.0,1.0,1.0
419001,,,,
419002,,,,
419201,1.0,1.0,1.0,1.0
419202,,,,
419401,1.0,0.0,1.0,1.0
419402,1.0,1.0,1.0,0.0
419403,1.0,1.0,1.0,1.0
419501,1.0,1.0,1.0,
419502,1.0,1.0,1.0,1.0
419503,1.0,1.0,1.0,1.0
419701,0.0,0.0,0.0,0.0
419702,1.0,0.0,1.0,0.0
419703,1.0,1.0,1.0,1.0
419801,1.0,1.0,1.0,1.0
419901,0.0,0.0,0.0,0.0
419902,,,0.0,0.0
419903,1.0,1.0,1.0,
419904,1.0,0.0,0.0,
419905,1.0,1.0,1.0,0.0
420001,1.0,1.0,1.0,1.0
420002,1.0,1.0,1.0,1.0
420301,1.0,1.0,1.0,1.0
420302,1.0,1.0,1.0,1.0
420303,1.0,1.0,1.0,1.0
420304,1.0,1.0,1.0,1.0
420305,1.0,1.0,1.0,1.0
420601,1.0,1.0,1.0,1.0
420602,1.0,1.0,1.0,1.0
420801,1.0,1.0,1.0,1.0
421001,1.0,1.0,1.0,0.0
421002,1.0,1.0,1.0,1.0
421201,1.0,1.0,1.0,1.0
421202,1.0,1.0,1.0,1.0
421203,1.0,1.0,1.0,1.0
421204,1.0,1.0,1.0,1.0
