C0000100,severity_worst,severity_label,total_convictions_63,total_conviction_types,total_probation,total_incarcerated,target_violent_ever,target_property_ever,target_violent_first_event_year,target_property_first_event_year
41601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1998.0
41602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
41603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
41604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2008.0
41801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
42301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
42302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
42501,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1988.0,1992.0
42502,0,none,0.0,0.0,4.0,0.0,1.0,0.0,1990.0,
42503,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
42504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
42505,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
42701,0,none,0.0,0.0,1.0,0.0,0.0,,,
42801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
42802,2,intermediate,0.0,3.0,1.0,0.0,1.0,1.0,2002.0,2002.0
43101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
43102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
43103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
43701,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1992.0,1998.0
43702,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1994.0,
43703,0,none,0.0,0.0,2.0,0.0,1.0,1.0,1998.0,2002.0
43801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
43901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
43902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
44201,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
44202,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
44203,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2012.0,
44401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2004.0
44402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
44601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
44602,0,none,0.0,0.0,3.0,2.0,1.0,1.0,2002.0,2002.0
44901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
44902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
45201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
45202,0,none,0.0,0.0,0.0,0.0,0.0,,,
45501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
45502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
45801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
45901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2006.0
45902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
45903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
46201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
46501,2,intermediate,0.0,4.0,5.0,5.0,1.0,1.0,1996.0,1998.0
46701,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
46702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
47101,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1992.0,
47102,1,mild,0.0,1.0,1.0,0.0,0.0,0.0,,
47201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
47401,0,none,0.0,0.0,3.0,0.0,1.0,1.0,2002.0,2004.0
47402,2,intermediate,0.0,2.0,2.0,1.0,1.0,1.0,2004.0,2002.0
47403,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2012.0,2012.0
47501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
47601,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2006.0
47602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
47801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
47802,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
48501,0,none,0.0,0.0,0.0,0.0,,,,
48502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
48503,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2006.0
49101,0,none,0.0,0.0,0.0,0.0,,,,
49102,0,none,0.0,0.0,0.0,0.0,,,,
49201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
49202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
49203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
49401,0,none,0.0,0.0,0.0,0.0,,,,
49402,0,none,0.0,0.0,0.0,0.0,0.0,,,
49501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
49502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2004.0
49901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
50101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
50102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
50301,0,none,0.0,0.0,0.0,0.0,0.0,,,
50302,0,none,0.0,0.0,0.0,0.0,0.0,,,
50303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
50401,0,none,0.0,0.0,0.0,0.0,,,,
50402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
50403,1,mild,0.0,1.0,2.0,1.0,1.0,1.0,2010.0,2010.0
50601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
50701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
50702,0,none,0.0,0.0,1.0,1.0,1.0,1.0,2002.0,2002.0
51401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
51402,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2000.0
51403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2008.0
51501,0,none,0.0,0.0,0.0,0.0,,,,
51502,0,none,0.0,0.0,0.0,0.0,,,,
51901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
52201,0,none,1.0,0.0,1.0,0.0,1.0,1.0,1996.0,1998.0
52202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
52501,0,none,0.0,0.0,0.0,0.0,0.0,,,
52502,0,none,0.0,0.0,0.0,0.0,,,,
52801,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1996.0
52802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
52901,0,none,0.0,0.0,1.0,0.0,0.0,,,
52902,0,none,0.0,0.0,0.0,0.0,0.0,,,
52903,0,none,0.0,0.0,0.0,0.0,0.0,,,
53001,0,none,0.0,0.0,0.0,0.0,,,,
53002,0,none,0.0,0.0,3.0,4.0,1.0,1.0,1994.0,1988.0
53003,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1992.0,1994.0
53201,0,none,0.0,0.0,0.0,0.0,,,,
53202,0,none,0.0,0.0,0.0,0.0,,,,
53301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
53601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
53602,3,major,0.0,1.0,0.0,0.0,1.0,1.0,2006.0,2006.0
54201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1998.0
54202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
54401,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2004.0,2004.0
54601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,1996.0
54602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
54801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
54802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2000.0
54803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
54804,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
55001,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,
55002,1,mild,0.0,2.0,0.0,0.0,1.0,0.0,1998.0,
55201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
55202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
55701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
55702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
55703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2006.0
55704,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2008.0
55801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2006.0
55802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
55803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
56301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
56302,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
56303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
56701,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2008.0,2006.0
56702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
56801,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2006.0
57201,0,none,0.0,0.0,0.0,0.0,,,,
57401,0,none,0.0,0.0,0.0,0.0,,,,
57601,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2006.0
57602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
57603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2008.0
57604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
57901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
57902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
58201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
58501,3,major,2.0,3.0,1.0,0.0,1.0,0.0,1996.0,
58502,3,major,1.0,4.0,1.0,1.0,1.0,1.0,1994.0,1994.0
58503,0,none,0.0,0.0,2.0,1.0,1.0,1.0,1996.0,1998.0
58504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2000.0
58505,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
58801,3,major,1.0,1.0,0.0,0.0,1.0,0.0,1990.0,
58802,1,mild,0.0,1.0,0.0,0.0,1.0,0.0,2000.0,
58803,0,none,0.0,0.0,2.0,1.0,1.0,1.0,2000.0,2004.0
58804,3,major,0.0,1.0,1.0,0.0,1.0,1.0,2008.0,2008.0
58901,3,major,7.0,3.0,3.0,3.0,1.0,0.0,1994.0,
58902,0,none,0.0,0.0,0.0,0.0,,,,
59001,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
59002,3,major,0.0,4.0,7.0,5.0,1.0,0.0,2004.0,
59003,1,mild,5.0,2.0,4.0,2.0,1.0,1.0,1992.0,1992.0
59004,0,none,0.0,0.0,1.0,1.0,1.0,1.0,1994.0,1996.0
59301,0,none,0.0,0.0,0.0,0.0,,,,
59302,0,none,0.0,0.0,0.0,0.0,,,,
60401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
60402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
60403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
60404,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
60801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
60802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
60803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
61101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
61102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
61401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1992.0
61402,3,major,0.0,1.0,2.0,1.0,1.0,1.0,2000.0,1992.0
61501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
61502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
61801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
61802,1,mild,1.0,1.0,0.0,0.0,0.0,0.0,,
61803,0,none,0.0,0.0,3.0,1.0,1.0,1.0,2006.0,2006.0
61901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
61902,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
61903,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
61904,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
61905,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
61906,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
62101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
62102,1,mild,0.0,2.0,5.0,1.0,1.0,1.0,2000.0,2002.0
62103,3,major,0.0,2.0,1.0,0.0,1.0,1.0,2006.0,2008.0
62201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
62202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2010.0
62203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
62301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1998.0
62302,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
62701,1,mild,0.0,1.0,2.0,0.0,1.0,1.0,1990.0,1994.0
62702,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
62703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
62704,0,none,0.0,0.0,0.0,0.0,,,,
63201,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,
63202,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
63203,1,mild,0.0,1.0,1.0,1.0,1.0,1.0,2000.0,2002.0
63401,0,none,0.0,0.0,0.0,0.0,,,,
63402,0,none,0.0,0.0,0.0,0.0,,,,
63403,0,none,0.0,0.0,0.0,0.0,,,,
63501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1990.0,1994.0
63502,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1996.0
64001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
64002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
64201,0,none,0.0,0.0,0.0,0.0,0.0,,,
64202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
64301,0,none,0.0,0.0,0.0,0.0,,,,
64801,3,major,0.0,1.0,2.0,1.0,1.0,1.0,2002.0,2002.0
65001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
65002,0,none,0.0,0.0,0.0,0.0,,,,
65401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
65601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
65602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
65701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
65702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
66001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
66002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
66003,0,none,0.0,0.0,0.0,0.0,,,,
66201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2004.0
66202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
66401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
66402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
66501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
66502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
66801,0,none,0.0,0.0,0.0,0.0,0.0,,,
66802,0,none,0.0,0.0,0.0,0.0,,,,
66803,0,none,0.0,0.0,0.0,0.0,0.0,,,
66804,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
66805,0,none,0.0,0.0,0.0,0.0,,,,
67701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
67702,3,major,0.0,1.0,1.0,0.0,1.0,1.0,2000.0,2000.0
67703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
67704,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
68801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
68802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
68901,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
68902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
68903,0,none,0.0,0.0,0.0,0.0,0.0,,,
69101,0,none,0.0,0.0,0.0,0.0,,,,
69102,0,none,0.0,0.0,0.0,0.0,,,,
69103,0,none,0.0,0.0,0.0,0.0,,,,
69201,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
69202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
69401,0,none,0.0,0.0,0.0,0.0,,,,
69402,0,none,0.0,0.0,0.0,0.0,,,,
69403,0,none,0.0,0.0,0.0,0.0,,,,
69404,0,none,0.0,0.0,0.0,0.0,,,,
69601,0,none,0.0,0.0,0.0,0.0,1.0,,2006.0,
69801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1988.0
69802,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
70301,1,mild,0.0,2.0,2.0,1.0,1.0,0.0,1992.0,
70302,0,none,0.0,0.0,3.0,0.0,1.0,1.0,2002.0,2002.0
70303,0,none,0.0,0.0,4.0,0.0,1.0,1.0,2006.0,2008.0
70401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
70402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
70601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
70602,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
70603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
70604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
70605,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
70801,1,mild,0.0,1.0,2.0,0.0,1.0,0.0,1996.0,
71201,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
71202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2000.0
71301,1,mild,0.0,2.0,1.0,3.0,1.0,1.0,1998.0,1998.0
71302,3,major,0.0,2.0,0.0,1.0,1.0,1.0,2000.0,2004.0
72001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
72002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
72101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
72102,1,mild,0.0,1.0,2.0,1.0,1.0,1.0,2004.0,2004.0
72401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
72402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
72601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
72602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
72603,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
73301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
73302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
73303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
73304,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
73601,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
73602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
73901,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2000.0,
73902,0,none,0.0,0.0,1.0,0.0,0.0,,,
73903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
74001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
74301,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2008.0
74302,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2008.0
74401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,1990.0
74402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2012.0
74601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
74602,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2004.0
75201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
75202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
75501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
75502,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
75503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
75601,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
75602,1,mild,0.0,2.0,1.0,0.0,1.0,1.0,2002.0,1998.0
75603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2006.0
75604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
75605,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
75701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
75702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
75801,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
75901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1988.0,1996.0
75902,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
75903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
75904,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
76101,0,none,0.0,0.0,1.0,1.0,1.0,1.0,1990.0,1994.0
76102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1996.0
76103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2006.0
76401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
76402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
76403,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
76404,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
76405,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2006.0,2006.0
76801,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
76802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2002.0
76803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
76804,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2008.0,2008.0
77001,3,major,2.0,3.0,2.0,1.0,1.0,1.0,1996.0,1996.0
77002,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1998.0,1998.0
77501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,1998.0
77502,3,major,0.0,1.0,1.0,0.0,1.0,1.0,2000.0,2000.0
77503,0,none,0.0,0.0,2.0,1.0,1.0,1.0,2000.0,2002.0
77901,0,none,0.0,0.0,1.0,0.0,1.0,0.0,2006.0,
78301,0,none,0.0,0.0,4.0,1.0,1.0,0.0,1992.0,
78501,0,none,0.0,0.0,0.0,0.0,,,,
78701,0,none,0.0,0.0,0.0,0.0,,,,
78801,0,none,0.0,0.0,0.0,0.0,,,,
78901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
79001,0,none,0.0,0.0,3.0,0.0,1.0,1.0,2008.0,2008.0
79201,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
79202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
79203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
79204,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
80101,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
80102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
80103,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2002.0
80301,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
80302,1,mild,0.0,3.0,5.0,1.0,1.0,1.0,1998.0,2002.0
80303,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2004.0
80304,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
80305,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2014.0
80306,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
80401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
80402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
80501,0,none,0.0,0.0,0.0,0.0,,,,
81001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2004.0
81101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
81201,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
81202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
81203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2006.0
81204,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2006.0
81401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
81402,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
81601,0,none,0.0,0.0,0.0,0.0,0.0,,,
81602,1,mild,0.0,1.0,0.0,0.0,0.0,,,
82001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
82401,0,none,0.0,0.0,0.0,0.0,,,,
82801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2004.0
82802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
82901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
82902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
83001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
83101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
83102,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
83103,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
83104,0,none,0.0,0.0,0.0,0.0,,,,
83401,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
83402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,2004.0
83403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
83501,0,none,0.0,0.0,0.0,0.0,,,,
